iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
IND,Asia,India,2020-07-03,625544.0,20903.0,18213.0,379.0,453.291,15.147,13.198,0.275,9297749.0,241576.0,6.737,0.175,217360.0,0.158,samples tested,74.07,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-04,648315.0,22771.0,18655.0,442.0,469.792,16.500999999999998,13.517999999999999,0.32,9540132.0,242383.0,6.912999999999999,0.17600000000000002,220489.0,0.16,samples tested,74.07,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-05,673165.0,24850.0,19268.0,613.0,487.79900000000004,18.007,13.962,0.444,9789066.0,248934.0,7.093999999999999,0.18,223038.0,0.162,samples tested,74.07,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-06,697413.0,24248.0,19693.0,425.0,505.37,17.570999999999998,14.27,0.308,9969662.0,180596.0,7.224,0.131,224471.0,0.163,samples tested,74.07,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-07,719665.0,22252.0,20160.0,467.0,521.495,16.125,14.609000000000002,0.33799999999999997,10211092.0,241430.0,7.399,0.175,228920.0,0.166,samples tested,74.07,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-08,742417.0,22752.0,20642.0,482.0,537.982,16.487000000000002,14.958,0.349,10473771.0,262679.0,7.59,0.19,235312.0,0.171,samples tested,74.07,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-09,767296.0,24879.0,21129.0,487.0,556.01,18.028,15.311,0.353,10740832.0,267061.0,7.7829999999999995,0.19399999999999998,240666.0,0.174,samples tested,74.07,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-10,793802.0,26506.0,21604.0,475.0,575.217,19.207,15.655,0.344,11024491.0,283659.0,7.989,0.20600000000000002,246677.0,0.179,samples tested,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-11,820916.0,27114.0,22123.0,519.0,594.865,19.648,16.031,0.376,11307002.0,282511.0,8.193,0.205,252410.0,0.183,samples tested,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-12,849553.0,28637.0,22674.0,551.0,615.616,20.750999999999998,16.43,0.39899999999999997,11587153.0,280151.0,8.396,0.203,256870.0,0.18600000000000003,samples tested,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-13,878254.0,28701.0,23174.0,500.0,636.414,20.798000000000002,16.793,0.36200000000000004,11806256.0,219103.0,8.555,0.159,262371.0,0.19,samples tested,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-14,906752.0,28498.0,23727.0,553.0,657.065,20.651,17.192999999999998,0.401,12092503.0,286247.0,8.763,0.207,268773.0,0.195,samples tested,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-15,936181.0,29429.0,24309.0,582.0,678.39,21.325,17.615,0.42200000000000004,12412664.0,320161.0,8.995,0.23199999999999998,276985.0,0.201,samples tested,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-16,968876.0,32695.0,24915.0,606.0,702.082,23.691999999999997,18.054000000000002,0.439,12739490.0,326826.0,9.231,0.237,285523.0,0.207,samples tested,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-17,1003832.0,34956.0,25602.0,687.0,727.4119999999999,25.33,18.552,0.498,13072718.0,333228.0,9.472999999999999,0.24100000000000002,292604.0,0.212,samples tested,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-18,1038716.0,34884.0,26273.0,671.0,752.69,25.278000000000002,19.038,0.486,13433742.0,361024.0,9.735,0.262,303820.0,0.22,samples tested,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-19,1077618.0,38902.0,26816.0,543.0,780.88,28.19,19.432000000000002,0.39299999999999996,13791869.0,358127.0,9.994,0.26,314959.0,0.228,samples tested,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-20,1118043.0,40425.0,27497.0,681.0,810.174,29.293000000000003,19.925,0.493,14047908.0,256039.0,10.18,0.18600000000000003,320236.0,0.23199999999999998,samples tested,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-21,1155191.0,37148.0,28084.0,587.0,837.092,26.919,20.351,0.425,14381303.0,333395.0,10.421,0.242,326971.0,0.237,samples tested,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-22,1192915.0,37724.0,28732.0,648.0,864.428,27.336,20.82,0.47,14724546.0,343243.0,10.67,0.249,330269.0,0.239,samples tested,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
IND,Asia,India,2020-07-23,1238635.0,45720.0,29861.0,1129.0,897.559,33.13,21.638,0.818,,,,,,,,77.78,1380004385.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66
